position,omega,chrom,pos_cum
9422590.0,3.120419,2,39840586.0
9442236.0,4.032462,2,39860232.0
9461882.0,1.881295,2,39879878.0
9481528.0,5.834281,2,39899524.0
9501174.0,4.928441,2,39919170.0
9520820.0,9.358386,2,39938816.0
9540466.0,11.576818,2,39958462.0
9560112.0,6.813635,2,39978108.0
9579758.0,6.019599,2,39997754.0
9599404.0,1.864199,2,40017400.0
9619050.0,3.329068,2,40037046.0
9638696.0,2.370978,2,40056692.0
9658342.0,6.547132,2,40076338.0
9677988.0,3.356943,2,40095984.0
9697634.0,4.568848,2,40115630.0
9717280.0,3.732682,2,40135276.0
9736926.0,2.027515,2,40154922.0
9756572.0,3.111201,2,40174568.0
9776218.0,7.297014,2,40194214.0
9795864.0,12.628957,2,40213860.0
9815510.0,4.507937,2,40233506.0
9835156.0,1.902552,2,40253152.0
9854802.0,2.877803,2,40272798.0
9874448.0,4.83505,2,40292444.0
9894094.0,2.436446,2,40312090.0
9913740.0,72.971146,2,40331736.0
9933386.0,4.02193,2,40351382.0
9953032.0,3.270311,2,40371028.0
9972678.0,1.865264,2,40390674.0
9992324.0,6.671443,2,40410320.0
10011970.0,4.173762,2,40429966.0
10031616.0,4.602378,2,40449612.0
10051262.0,3.143793,2,40469258.0
10070908.0,2.697128,2,40488904.0
10090554.0,152.847687,2,40508550.0
10110200.0,2.479854,2,40528196.0
10129846.0,2.033934,2,40547842.0
10149492.0,1.799403,2,40567488.0
10169138.0,2.689678,2,40587134.0
10188784.0,3.422347,2,40606780.0
10208430.0,4.187701,2,40626426.0
10228076.0,2.479243,2,40646072.0
10247722.0,2.21128,2,40665718.0
10267368.0,3.09637,2,40685364.0
10287014.0,3.365693,2,40705010.0
10306660.0,5.552402,2,40724656.0
10326306.0,4.671061,2,40744302.0
10345952.0,5.173115,2,40763948.0
10365598.0,2.105114,2,40783594.0
10385244.0,3.532125,2,40803240.0
10404890.0,3.856161,2,40822886.0
10424536.0,3.458838,2,40842532.0
10444182.0,2.325757,2,40862178.0
10463828.0,2.266813,2,40881824.0
10483474.0,2.252916,2,40901470.0
10503120.0,5.172157,2,40921116.0
10522766.0,2.722754,2,40940762.0
10542412.0,4.605965,2,40960408.0
10562058.0,4.580293,2,40980054.0
10581704.0,3.410937,2,40999700.0
10601350.0,5.56221,2,41019346.0
10620996.0,15.522667,2,41038992.0
10640642.0,2.813967,2,41058638.0
10660288.0,3.687232,2,41078284.0
10679934.0,3.262031,2,41097930.0
10699580.0,2.040522,2,41117576.0
10719226.0,1.548265,2,41137222.0
10738872.0,6.052031,2,41156868.0
10758518.0,4.603104,2,41176514.0
10778164.0,3.255347,2,41196160.0
10797810.0,4.13879,2,41215806.0
10817456.0,2.958526,2,41235452.0
10837102.0,2.966969,2,41255098.0
10856748.0,8.933027,2,41274744.0
10876394.0,4.145932,2,41294390.0
10896040.0,3.301826,2,41314036.0
10915686.0,2.206235,2,41333682.0
10935332.0,5.749583,2,41353328.0
10954978.0,2.913329,2,41372974.0
10974624.0,5.949337,2,41392620.0
10994270.0,4.45118,2,41412266.0
11013916.0,8.456006,2,41431912.0
11033562.0,2.180307,2,41451558.0
11053208.0,24.970749,2,41471204.0
11072854.0,6.109478,2,41490850.0
11092500.0,7.869298,2,41510496.0
11112146.0,10.787006,2,41530142.0
11131792.0,4.698121,2,41549788.0
11151438.0,21.425333,2,41569434.0
11171084.0,3.590339,2,41589080.0
11190730.0,3.18644,2,41608726.0
11210376.0,2.754143,2,41628372.0
11230022.0,3.471434,2,41648018.0
11249668.0,4.240398,2,41667664.0
11269314.0,7.143198,2,41687310.0
11288960.0,5.08526,2,41706956.0
11308606.0,2.564051,2,41726602.0
11328252.0,6.462956,2,41746248.0
11347898.0,2.933932,2,41765894.0
11367544.0,2.839404,2,41785540.0
11387190.0,3.064371,2,41805186.0
11406836.0,11.857195,2,41824832.0
11426482.0,5.568289,2,41844478.0
11446128.0,1.80302,2,41864124.0
11465774.0,4.135903,2,41883770.0
11485420.0,2.567665,2,41903416.0
11505066.0,4.200837,2,41923062.0
11524712.0,15.991038,2,41942708.0
11544358.0,3.659438,2,41962354.0
11564004.0,14.022671,2,41982000.0
11583650.0,5.282253,2,42001646.0
11603296.0,2.572831,2,42021292.0
11622942.0,10.415985,2,42040938.0
11642588.0,4.568341,2,42060584.0
11662234.0,5.037614,2,42080230.0
11681880.0,3.223612,2,42099876.0
11701526.0,2.404641,2,42119522.0
11721172.0,4.343411,2,42139168.0
11740818.0,2.910634,2,42158814.0
11760464.0,4.585495,2,42178460.0
11780110.0,3.915198,2,42198106.0
11799756.0,5.315959,2,42217752.0
11819402.0,4.019413,2,42237398.0
11839048.0,7.87576,2,42257044.0
11858694.0,4.781132,2,42276690.0
11878340.0,4.091923,2,42296336.0
11897986.0,3.347244,2,42315982.0
11917632.0,2.806676,2,42335628.0
11937278.0,6.006537,2,42355274.0
11956924.0,3.045975,2,42374920.0
11976570.0,3.61626,2,42394566.0
11996216.0,8.843854,2,42414212.0
12015862.0,1.886007,2,42433858.0
12035508.0,3.439894,2,42453504.0
12055154.0,2.294716,2,42473150.0
12074800.0,6.766612,2,42492796.0
12094446.0,2.627774,2,42512442.0
12114092.0,4.672175,2,42532088.0
12133738.0,4.529634,2,42551734.0
12153384.0,50.534779,2,42571380.0
12173030.0,11.875335,2,42591026.0
12192676.0,2.669233,2,42610672.0
12212322.0,7.51485,2,42630318.0
12231968.0,3.588823,2,42649964.0
12251614.0,7.675122,2,42669610.0
12271260.0,8.549974,2,42689256.0
12290906.0,5.536412,2,42708902.0
12310552.0,5.254496,2,42728548.0
12330198.0,23.325014,2,42748194.0
12349844.0,5.363515,2,42767840.0
12369490.0,6.328753,2,42787486.0
12389136.0,3.28472,2,42807132.0
12408782.0,11.209659,2,42826778.0
12428428.0,3.995867,2,42846424.0
12448074.0,2.646176,2,42866070.0
12467720.0,3.214677,2,42885716.0
12487366.0,4.092617,2,42905362.0
12507012.0,3.602668,2,42925008.0
12526658.0,4.153451,2,42944654.0
12546304.0,4.474845,2,42964300.0
12565950.0,3.721852,2,42983946.0
12585596.0,1.716501,2,43003592.0
12605242.0,4.552648,2,43023238.0
12624888.0,5.711574,2,43042884.0
12644534.0,7.63863,2,43062530.0
12664180.0,4.269618,2,43082176.0
12683826.0,8.611249,2,43101822.0
12703472.0,3.057362,2,43121468.0
12723118.0,5.560205,2,43141114.0
12742764.0,4.843756,2,43160760.0
12762410.0,7.260564,2,43180406.0
12782056.0,9.334758,2,43200052.0
12801702.0,4.871503,2,43219698.0
12821348.0,4.979183,2,43239344.0
12840994.0,3.310524,2,43258990.0
12860640.0,2.160966,2,43278636.0
12880286.0,3.132672,2,43298282.0
12899932.0,6.082806,2,43317928.0
12919578.0,15.453568,2,43337574.0
12939224.0,3.347,2,43357220.0
12958870.0,7.505414,2,43376866.0
12978516.0,2.625611,2,43396512.0
12998162.0,6.063334,2,43416158.0
13017808.0,13.710479,2,43435804.0
13037454.0,2.571609,2,43455450.0
13057100.0,3.30045,2,43475096.0
13076746.0,2.678398,2,43494742.0
13096392.0,4.157992,2,43514388.0
13116038.0,2.449081,2,43534034.0
13135684.0,5.890164,2,43553680.0
13155330.0,11.505479,2,43573326.0
13174976.0,1.895422,2,43592972.0
13194622.0,4.163462,2,43612618.0
13214268.0,5.810579,2,43632264.0
13233914.0,5.998013,2,43651910.0
13253560.0,2.878375,2,43671556.0
13273206.0,4.254476,2,43691202.0
13292852.0,7.388482,2,43710848.0
13312498.0,9.88117,2,43730494.0
13332144.0,8.803233,2,43750140.0
13351790.0,4.707817,2,43769786.0
13371436.0,6.454023,2,43789432.0
13391082.0,4.320832,2,43809078.0
13410728.0,3.054862,2,43828724.0
13430374.0,3.691892,2,43848370.0
13450020.0,3.760453,2,43868016.0
13469666.0,2.166488,2,43887662.0
13489312.0,2.144024,2,43907308.0
13508958.0,3.886058,2,43926954.0
13528604.0,2.205162,2,43946600.0
13548250.0,3.138659,2,43966246.0
13567896.0,5.040905,2,43985892.0
13587542.0,6.194316,2,44005538.0
13607188.0,21.297314,2,44025184.0
13626834.0,4.609785,2,44044830.0
13646480.0,5.172481,2,44064476.0
13666126.0,9.919532,2,44084122.0
13685772.0,1.397862,2,44103768.0
13705418.0,10.417875,2,44123414.0
13725064.0,4.194593,2,44143060.0
13744710.0,3.829403,2,44162706.0
13764356.0,6.639019,2,44182352.0
13784002.0,9.42654,2,44201998.0
13803648.0,3.197607,2,44221644.0
13823294.0,4.393213,2,44241290.0
13842940.0,4.662364,2,44260936.0
13862586.0,4.109293,2,44280582.0
13882232.0,2.957448,2,44300228.0
13901878.0,4.572225,2,44319874.0
13921524.0,2.572827,2,44339520.0
13941170.0,5.816522,2,44359166.0
13960816.0,2.970475,2,44378812.0
13980462.0,1.69176,2,44398458.0
14000108.0,14.281312,2,44418104.0
14019754.0,2.528337,2,44437750.0
14039400.0,5.43066,2,44457396.0
14059046.0,15.751264,2,44477042.0
14078692.0,1.799691,2,44496688.0
14098338.0,6.770965,2,44516334.0
14117984.0,4.934367,2,44535980.0
14137630.0,4.388525,2,44555626.0
14157276.0,6.22367,2,44575272.0
14176922.0,7.928921,2,44594918.0
14196568.0,6.305427,2,44614564.0
14216214.0,5.727278,2,44634210.0
14235860.0,1.726378,2,44653856.0
14255506.0,10.056903,2,44673502.0
14275152.0,1.76636,2,44693148.0
14294798.0,2.708762,2,44712794.0
14314444.0,3.796333,2,44732440.0
14334090.0,5.627633,2,44752086.0
14353736.0,12.070625,2,44771732.0
14373382.0,12.474285,2,44791378.0
14393028.0,5.63853,2,44811024.0
14412674.0,2.972727,2,44830670.0
14432320.0,5.036765,2,44850316.0
14451966.0,3.378232,2,44869962.0
14471612.0,7.075632,2,44889608.0
14491258.0,9.447165,2,44909254.0
14510904.0,5.421553,2,44928900.0
14530550.0,3.962326,2,44948546.0
14550196.0,7.858118,2,44968192.0
14569842.0,12.10559,2,44987838.0
14589488.0,3.445899,2,45007484.0
14609134.0,5.816081,2,45027130.0
14628780.0,2.82797,2,45046776.0
14648426.0,10.436055,2,45066422.0
14668072.0,3.68262,2,45086068.0
14687718.0,3.405736,2,45105714.0
14707364.0,3.062685,2,45125360.0
14727010.0,3.859918,2,45145006.0
14746656.0,30.906498,2,45164652.0
14766302.0,6.036,2,45184298.0
14785948.0,4.632239,2,45203944.0
14805594.0,10.243826,2,45223590.0
14825240.0,6.872438,2,45243236.0
14844886.0,2.333977,2,45262882.0
14864532.0,2.327721,2,45282528.0
14884178.0,4.001015,2,45302174.0
14903824.0,4.567066,2,45321820.0
14923470.0,5.403835,2,45341466.0
14943116.0,3.830515,2,45361112.0
14962762.0,5.744277,2,45380758.0
14982408.0,3.006276,2,45400404.0
15002054.0,14.78575,2,45420050.0
15021700.0,4.381341,2,45439696.0
15041346.0,8.964905,2,45459342.0
15060992.0,768.881104,2,45478988.0
15080638.0,7.528386,2,45498634.0
15100284.0,2.576335,2,45518280.0
15119930.0,28.823952,2,45537926.0
15139576.0,4.620816,2,45557572.0
15159222.0,4.341349,2,45577218.0
15178868.0,5.910939,2,45596864.0
15198514.0,2.818361,2,45616510.0
15218160.0,1.892216,2,45636156.0
15237806.0,2.01353,2,45655802.0
15257452.0,18.98251,2,45675448.0
15277098.0,3.34035,2,45695094.0
15296744.0,4.897637,2,45714740.0
15316390.0,3.732458,2,45734386.0
15336036.0,3.219101,2,45754032.0
15355682.0,2.622851,2,45773678.0
15375328.0,4.932556,2,45793324.0
15394974.0,2.98971,2,45812970.0
15414620.0,2.539648,2,45832616.0
15434266.0,66.948357,2,45852262.0
15453912.0,2.067585,2,45871908.0
15473558.0,6.37233,2,45891554.0
15493204.0,2.549623,2,45911200.0
15512850.0,2.676389,2,45930846.0
15532496.0,35.002506,2,45950492.0
15552142.0,3.277172,2,45970138.0
15571788.0,1.907689,2,45989784.0
15591434.0,2.694116,2,46009430.0
15611080.0,4.276001,2,46029076.0
15630726.0,2.632504,2,46048722.0
15650372.0,2.826058,2,46068368.0
15670018.0,4.624753,2,46088014.0
15689664.0,3.80871,2,46107660.0
15709310.0,96.54837,2,46127306.0
15728956.0,2.884138,2,46146952.0
15748602.0,4.394078,2,46166598.0
15768248.0,2.600088,2,46186244.0
15787894.0,1.978737,2,46205890.0
15807540.0,4.405416,2,46225536.0
15827186.0,5.739998,2,46245182.0
15846832.0,2.879605,2,46264828.0
15866478.0,13.807593,2,46284474.0
15886124.0,21.794514,2,46304120.0
15905770.0,34.278309,2,46323766.0
15925416.0,2.317623,2,46343412.0
15945062.0,5.767272,2,46363058.0
15964708.0,3.840531,2,46382704.0
15984354.0,2.436187,2,46402350.0
16004000.0,2.542613,2,46421996.0
16023646.0,3.989741,2,46441642.0
16043292.0,2.344584,2,46461288.0
16062938.0,4.352384,2,46480934.0
16082584.0,3.128648,2,46500580.0
16102230.0,13.844445,2,46520226.0
16121876.0,4.540422,2,46539872.0
16141522.0,2.118563,2,46559518.0
16161168.0,3.390092,2,46579164.0
16180814.0,6.889508,2,46598810.0
16200460.0,5.194899,2,46618456.0
16220106.0,4.215393,2,46638102.0
16239752.0,5.16928,2,46657748.0
16259398.0,11.531304,2,46677394.0
16279044.0,58.533207,2,46697040.0
16298690.0,1.78063,2,46716686.0
16318336.0,13.071395,2,46736332.0
16337982.0,3.541232,2,46755978.0
16357628.0,5.843399,2,46775624.0
16377274.0,3.247724,2,46795270.0
16396920.0,3.178178,2,46814916.0
16416566.0,2.397003,2,46834562.0
16436212.0,3.687041,2,46854208.0
16455858.0,7.414953,2,46873854.0
16475504.0,3.009149,2,46893500.0
16495150.0,2.767036,2,46913146.0
16514796.0,2.253482,2,46932792.0
16534442.0,2.483306,2,46952438.0
16554088.0,3.323785,2,46972084.0
16573734.0,4.617848,2,46991730.0
16593380.0,1.466181,2,47011376.0
16613026.0,4.18514,2,47031022.0
16632672.0,4.1045,2,47050668.0
16652318.0,2.414449,2,47070314.0
16671964.0,3.149362,2,47089960.0
16691610.0,4.714133,2,47109606.0
16711256.0,14.342677,2,47129252.0
16730902.0,9.944277,2,47148898.0
16750548.0,6.544496,2,47168544.0
16770194.0,4.342506,2,47188190.0
16789840.0,4.81283,2,47207836.0
16809486.0,4.847677,2,47227482.0
16829132.0,3.163816,2,47247128.0
16848778.0,15.671235,2,47266774.0
16868424.0,3.866459,2,47286420.0
16888070.0,2.131766,2,47306066.0
16907716.0,73.179497,2,47325712.0
16927362.0,2.488023,2,47345358.0
16947008.0,2.786396,2,47365004.0
16966654.0,2.218451,2,47384650.0
16986300.0,3.559276,2,47404296.0
17005946.0,2.676999,2,47423942.0
17025592.0,1.929194,2,47443588.0
17045238.0,7.214074,2,47463234.0
17064884.0,3.625131,2,47482880.0
17084530.0,3.005567,2,47502526.0
17104176.0,2.795243,2,47522172.0
17123822.0,3.067729,2,47541818.0
17143468.0,2.514652,2,47561464.0
17163114.0,7.094791,2,47581110.0
17182760.0,132.985062,2,47600756.0
17202406.0,3.862729,2,47620402.0
17222052.0,2.512893,2,47640048.0
17241698.0,4.882441,2,47659694.0
17261344.0,3.237647,2,47679340.0
17280990.0,1.897972,2,47698986.0
17300636.0,3.475028,2,47718632.0
17320282.0,3.687936,2,47738278.0
17339928.0,4.688485,2,47757924.0
17359574.0,5.573844,2,47777570.0
17379220.0,6.197788,2,47797216.0
17398866.0,2.977955,2,47816862.0
17418512.0,10.224566,2,47836508.0
17438158.0,12.46291,2,47856154.0
17457804.0,7.531036,2,47875800.0
17477450.0,8.756363,2,47895446.0
17497096.0,1.997825,2,47915092.0
17516742.0,4.28534,2,47934738.0
17536388.0,3.44313,2,47954384.0
17556034.0,5.046435,2,47974030.0
17575680.0,3.431255,2,47993676.0
17595326.0,11.579839,2,48013322.0
17614972.0,5.131188,2,48032968.0
17634618.0,5.658165,2,48052614.0
17654264.0,4.216149,2,48072260.0
17673910.0,6.023428,2,48091906.0
17693556.0,4.834344,2,48111552.0
17713202.0,5.756378,2,48131198.0
17732848.0,15.855717,2,48150844.0
17752494.0,4.356809,2,48170490.0
17772140.0,3.022879,2,48190136.0
17791786.0,6.096386,2,48209782.0
17811432.0,2.112669,2,48229428.0
17831078.0,5.420008,2,48249074.0
17850724.0,3.867816,2,48268720.0
17870370.0,2.834496,2,48288366.0
17890016.0,2.90634,2,48308012.0
17909662.0,3.012635,2,48327658.0
17929308.0,3.941719,2,48347304.0
17948954.0,10.749778,2,48366950.0
17968600.0,6.564167,2,48386596.0
17988246.0,9.544829,2,48406242.0
18007892.0,43.519367,2,48425888.0
18027538.0,4.68576,2,48445534.0
18047184.0,2.087606,2,48465180.0
18066830.0,6.574944,2,48484826.0
18086476.0,2.069437,2,48504472.0
18106122.0,4.677775,2,48524118.0
18125768.0,2.019805,2,48543764.0
18145414.0,2.603981,2,48563410.0
18165060.0,6.395757,2,48583056.0
18184706.0,13.124697,2,48602702.0
18204352.0,1.920334,2,48622348.0
18223998.0,2.230491,2,48641994.0
18243644.0,14.403941,2,48661640.0
18263290.0,2.414849,2,48681286.0
18282936.0,2.292829,2,48700932.0
18302582.0,2.307827,2,48720578.0
18322228.0,3.179921,2,48740224.0
18341874.0,2.969694,2,48759870.0
18361520.0,1581.103271,2,48779516.0
18381166.0,7.108408,2,48799162.0
18400812.0,5.494418,2,48818808.0
18420458.0,3.458935,2,48838454.0
18440104.0,3.221289,2,48858100.0
18459750.0,4.490247,2,48877746.0
18479396.0,4.526219,2,48897392.0
18499042.0,43.750698,2,48917038.0
18518688.0,5.450457,2,48936684.0
18538334.0,3.698592,2,48956330.0
18557980.0,7.573371,2,48975976.0
18577626.0,2.161636,2,48995622.0
18597272.0,8.270966,2,49015268.0
18616918.0,1.554225,2,49034914.0
18636564.0,3.160695,2,49054560.0
18656210.0,12.472937,2,49074206.0
18675856.0,2.631116,2,49093852.0
18695502.0,3.534292,2,49113498.0
18715148.0,23.940748,2,49133144.0
18734794.0,2.618868,2,49152790.0
18754440.0,2.049507,2,49172436.0
18774086.0,7.715591,2,49192082.0
18793732.0,3.052397,2,49211728.0
18813378.0,4.199282,2,49231374.0
18833024.0,3.487859,2,49251020.0
18852670.0,3.850431,2,49270666.0
18872316.0,9.349077,2,49290312.0
18891962.0,4.704281,2,49309958.0
18911608.0,5.788941,2,49329604.0
18931254.0,1.97089,2,49349250.0
18950900.0,2.897355,2,49368896.0
18970546.0,3.75357,2,49388542.0
18990192.0,3.965738,2,49408188.0
19009838.0,2.543139,2,49427834.0
19029484.0,5.029798,2,49447480.0
19049130.0,3.153017,2,49467126.0
19068776.0,3.916854,2,49486772.0
19088422.0,3.349452,2,49506418.0
19108068.0,15.11994,2,49526064.0
19127714.0,5.024256,2,49545710.0
19147360.0,2.967203,2,49565356.0
19167006.0,5.908861,2,49585002.0
19186652.0,5.742771,2,49604648.0
19206298.0,3.234534,2,49624294.0
19225944.0,2.410333,2,49643940.0
19245590.0,2.89701,2,49663586.0
19265236.0,2.259061,2,49683232.0
19284882.0,3.273833,2,49702878.0
19304528.0,3.920294,2,49722524.0
19324174.0,2.8599,2,49742170.0
19343820.0,3.24738,2,49761816.0
19363466.0,2.407105,2,49781462.0
19383112.0,2.76851,2,49801108.0
19402758.0,5.09609,2,49820754.0
19422404.0,2.291195,2,49840400.0
19442050.0,4.899145,2,49860046.0
19461696.0,2.499262,2,49879692.0
19481342.0,3.140701,2,49899338.0
19500988.0,1.745514,2,49918984.0
19520634.0,2.55899,2,49938630.0
19540280.0,2.403778,2,49958276.0
19559926.0,2.41789,2,49977922.0
19579572.0,3.386778,2,49997568.0
19599218.0,2.097493,2,50017214.0
19618864.0,2.698656,2,50036860.0
19638510.0,3.562131,2,50056506.0
19658156.0,2.262084,2,50076152.0
19677802.0,2.20666,2,50095798.0
19697448.0,0.0,2,50115444.0
640.0,0.0,3,50116084.0
24122.4707,6.153424,3,50139566.4707
47604.9414,2.342591,3,50163048.9414
71087.4141,2.384119,3,50186531.4141
94569.8828,4.808016,3,50210013.8828
118052.3516,2.187451,3,50233496.3516
141534.8281,5.558872,3,50256978.8281
165017.2969,3.147836,3,50280461.2969
188499.7656,4.112286,3,50303943.7656
211982.2344,5.325235,3,50327426.2344
235464.7031,3.824281,3,50350908.7031
258947.1719,4.678465,3,50374391.1719
282429.6562,1.759812,3,50397873.6562
305912.125,2.414122,3,50421356.125
329394.5938,14.901929,3,50444838.5938
352877.0625,2.046487,3,50468321.0625
376359.5312,8.290469,3,50491803.5312
399842.0,3.240449,3,50515286.0
423324.4688,6.022351,3,50538768.4688
446806.9375,5.505532,3,50562250.9375
470289.4062,5.728516,3,50585733.4062
493771.875,3.924649,3,50609215.875
517254.3438,1.780381,3,50632698.3438
540736.8125,7.499299,3,50656180.8125
564219.3125,1.955294,3,50679663.3125
587701.8125,4.474205,3,50703145.8125
611184.3125,5.180997,3,50726628.3125
634666.8125,5.3845,3,50750110.8125
658149.3125,100.701233,3,50773593.3125
681631.8125,4.941445,3,50797075.8125
705114.3125,8.163687,3,50820558.3125
728596.8125,2.666076,3,50844040.8125
752079.3125,2.315848,3,50867523.3125
775561.8125,8.519354,3,50891005.8125
799044.3125,3.346166,3,50914488.3125
822526.8125,16.245794,3,50937970.8125
846009.3125,2.653702,3,50961453.3125
869491.8125,7.09584,3,50984935.8125
892974.3125,4.235733,3,51008418.3125
916456.8125,2.931264,3,51031900.8125
939939.3125,2.549294,3,51055383.3125
963421.8125,3.452806,3,51078865.8125
986904.3125,3.259575,3,51102348.3125
1010386.8125,2.118231,3,51125830.8125
1033869.3125,9.01404,3,51149313.3125
1057351.75,6.067507,3,51172795.75
1080834.25,7.058637,3,51196278.25
1104316.75,2.138433,3,51219760.75
1127799.25,3.47927,3,51243243.25
1151281.75,2.542211,3,51266725.75
1174764.25,1.991122,3,51290208.25
1198246.75,2.364805,3,51313690.75
1221729.25,3.185332,3,51337173.25
1245211.75,10.026602,3,51360655.75
1268694.25,34.399006,3,51384138.25
1292176.75,5.749297,3,51407620.75
1315659.25,2.415547,3,51431103.25
1339141.75,3.362625,3,51454585.75
1362624.25,11.833421,3,51478068.25
1386106.75,6.429149,3,51501550.75
1409589.25,4.243805,3,51525033.25
1433071.75,115.544861,3,51548515.75
1456554.25,5.767483,3,51571998.25
1480036.75,2.822045,3,51595480.75
1503519.25,2.206618,3,51618963.25
1527001.75,7.425324,3,51642445.75
1550484.25,3.63807,3,51665928.25
1573966.75,3.553337,3,51689410.75
1597449.25,1.763858,3,51712893.25
1620931.75,8.289919,3,51736375.75
1644414.25,10.411692,3,51759858.25
1667896.75,4.650599,3,51783340.75
1691379.25,2.463656,3,51806823.25
1714861.75,7.020348,3,51830305.75
1738344.25,35.065937,3,51853788.25
1761826.75,3.205871,3,51877270.75
1785309.25,3.970023,3,51900753.25
1808791.75,2.369278,3,51924235.75
1832274.25,3.375932,3,51947718.25
1855756.75,7.529295,3,51971200.75
1879239.25,2.053818,3,51994683.25
1902721.75,2.050742,3,52018165.75
1926204.25,1.903709,3,52041648.25
1949686.75,3.326338,3,52065130.75
1973169.25,3.535399,3,52088613.25
1996651.75,4.834316,3,52112095.75
2020134.25,1.688771,3,52135578.25
2043616.75,3.953325,3,52159060.75
2067099.25,24.794546,3,52182543.25
2090581.75,4.762552,3,52206025.75
2114064.25,2.891587,3,52229508.25
2137546.75,5.477802,3,52252990.75
2161029.25,4.39237,3,52276473.25
2184511.75,2.72651,3,52299955.75
2207994.25,8.341094,3,52323438.25
2231476.75,2.88004,3,52346920.75
2254959.25,3.304803,3,52370403.25
2278441.75,4.172261,3,52393885.75
2301924.25,6.208251,3,52417368.25
2325406.75,24.750961,3,52440850.75
2348889.25,2.964582,3,52464333.25
2372371.75,5.614405,3,52487815.75
2395854.25,2.828211,3,52511298.25
2419336.75,4.176291,3,52534780.75
2442819.25,15.280381,3,52558263.25
2466301.75,2.912646,3,52581745.75
2489784.25,5.607648,3,52605228.25
2513266.75,14.306001,3,52628710.75
2536749.25,20.530922,3,52652193.25
2560231.75,11.719162,3,52675675.75
2583714.25,4.072477,3,52699158.25
2607196.75,5.487193,3,52722640.75
2630679.25,13.576632,3,52746123.25
2654161.75,8.985879,3,52769605.75
2677644.25,2.54824,3,52793088.25
2701126.75,3.494303,3,52816570.75
2724609.25,5.98394,3,52840053.25
2748091.75,6.154082,3,52863535.75
2771574.25,10.771595,3,52887018.25
2795056.75,7.666218,3,52910500.75
2818539.25,8.662601,3,52933983.25
2842021.75,1.52379,3,52957465.75
2865504.25,12.761341,3,52980948.25
2888986.75,2.25637,3,53004430.75
2912469.25,5.355639,3,53027913.25
2935951.75,2.090499,3,53051395.75
2959434.25,1.367309,3,53074878.25
2982916.75,9.81386,3,53098360.75
3006399.25,7.865582,3,53121843.25
3029881.75,3.413508,3,53145325.75
3053364.25,2.620457,3,53168808.25
3076846.75,3.724976,3,53192290.75
3100329.25,1.444027,3,53215773.25
3123811.75,84.595428,3,53239255.75
3147294.25,3.06541,3,53262738.25
3170776.75,8.2868,3,53286220.75
3194259.25,3.770056,3,53309703.25
3217741.75,3.116177,3,53333185.75
3241224.25,21.110758,3,53356668.25
3264706.75,6.098225,3,53380150.75
3288189.25,3.147878,3,53403633.25
3311671.75,1.76036,3,53427115.75
3335154.25,11.513474,3,53450598.25
3358636.75,3.729659,3,53474080.75
3382119.25,2.67398,3,53497563.25
3405601.75,7.552652,3,53521045.75
3429084.25,6.250338,3,53544528.25
3452566.75,8.091217,3,53568010.75
3476049.25,2.609782,3,53591493.25
3499531.75,4.868157,3,53614975.75
3523014.25,5.125673,3,53638458.25
3546496.75,6.847037,3,53661940.75
3569979.25,3.642237,3,53685423.25
3593461.75,6.573436,3,53708905.75
3616944.25,3.497794,3,53732388.25
3640426.75,11.236812,3,53755870.75
3663909.25,3.673252,3,53779353.25
3687391.75,4.575917,3,53802835.75
3710874.25,3.57343,3,53826318.25
3734356.75,3.006014,3,53849800.75
3757839.25,3.277353,3,53873283.25
3781321.75,4.985982,3,53896765.75
3804804.25,3.022003,3,53920248.25
3828286.75,2.339775,3,53943730.75
3851769.25,2.03093,3,53967213.25
3875251.75,2.358171,3,53990695.75
3898734.25,2.668453,3,54014178.25
3922216.75,2.717342,3,54037660.75
3945699.25,2.568063,3,54061143.25
3969181.75,3.338862,3,54084625.75
3992664.25,10.111677,3,54108108.25
4016146.75,1.66337,3,54131590.75
4039629.25,29.481979,3,54155073.25
4063111.75,4.905218,3,54178555.75
4086594.25,54.487545,3,54202038.25
4110076.75,3.164474,3,54225520.75
4133559.25,2.955716,3,54249003.25
4157041.75,2.07073,3,54272485.75
4180524.25,10.202403,3,54295968.25
4204006.5,2.501476,3,54319450.5
4227489.0,8.191777,3,54342933.0
4250971.5,4.760528,3,54366415.5
4274454.0,8.976654,3,54389898.0
4297936.5,6.33534,3,54413380.5
4321419.0,2.699155,3,54436863.0
4344901.5,2.829134,3,54460345.5
4368384.0,7.525699,3,54483828.0
4391866.5,6.808273,3,54507310.5
4415349.0,2.343991,3,54530793.0
4438831.5,7.131355,3,54554275.5
4462314.0,4.648164,3,54577758.0
4485796.5,2.893271,3,54601240.5
4509279.0,8.55267,3,54624723.0
4532761.5,4.917282,3,54648205.5
4556244.0,6.425556,3,54671688.0
4579726.5,11.189493,3,54695170.5
4603209.0,5.158157,3,54718653.0
4626691.5,5.612114,3,54742135.5
4650174.0,2.712077,3,54765618.0
4673656.5,3.222007,3,54789100.5
4697139.0,2.351129,3,54812583.0
4720621.5,3.166872,3,54836065.5
4744104.0,2.553126,3,54859548.0
4767586.5,6.703333,3,54883030.5
4791069.0,18.564177,3,54906513.0
4814551.5,3.64044,3,54929995.5
4838034.0,2.65623,3,54953478.0
4861516.5,4.68271,3,54976960.5
4884999.0,4.848908,3,55000443.0
4908481.5,16.648588,3,55023925.5
